"country","date","cases","type","total_cases","infection_rate"
"Namibia",2020-02-11,0,"confirmed",0,0
"Namibia",2020-02-12,0,"confirmed",0,0
"Namibia",2020-02-13,0,"confirmed",0,0
"Namibia",2020-02-14,0,"confirmed",0,0
"Namibia",2020-02-15,0,"confirmed",0,0
"Namibia",2020-02-16,0,"confirmed",0,0
"Namibia",2020-02-17,0,"confirmed",0,0
"Namibia",2020-02-18,0,"confirmed",0,0
"Namibia",2020-02-19,0,"confirmed",0,0
"Namibia",2020-02-20,0,"confirmed",0,0
"Namibia",2020-02-21,0,"confirmed",0,0
"Namibia",2020-02-22,0,"confirmed",0,0
"Namibia",2020-02-23,0,"confirmed",0,0
"Namibia",2020-02-24,0,"confirmed",0,0
"Namibia",2020-02-25,0,"confirmed",0,0
"Namibia",2020-02-26,0,"confirmed",0,0
"Namibia",2020-02-27,0,"confirmed",0,0
"Namibia",2020-02-28,0,"confirmed",0,0
"Namibia",2020-02-29,0,"confirmed",0,0
"Namibia",2020-03-01,0,"confirmed",0,0
"Namibia",2020-03-02,0,"confirmed",0,0
"Namibia",2020-03-03,0,"confirmed",0,0
"Namibia",2020-03-04,0,"confirmed",0,0
"Namibia",2020-03-05,0,"confirmed",0,0
"Namibia",2020-03-06,0,"confirmed",0,0
"Namibia",2020-03-07,0,"confirmed",0,0
"Namibia",2020-03-08,0,"confirmed",0,0
"Namibia",2020-03-09,0,"confirmed",0,0
"Namibia",2020-03-10,0,"confirmed",0,0
"Namibia",2020-03-11,0,"confirmed",0,0
"Namibia",2020-03-12,0,"confirmed",0,0
"Namibia",2020-03-13,0,"confirmed",0,0
"Namibia",2020-03-14,2,"confirmed",2,0.816908369430472
"Namibia",2020-03-15,0,"confirmed",2,0.816908369430472
"Namibia",2020-03-16,0,"confirmed",2,0.816908369430472
"Namibia",2020-03-17,0,"confirmed",2,0.816908369430472
"Namibia",2020-03-18,0,"confirmed",2,0.816908369430472
"Namibia",2020-03-19,1,"confirmed",3,1.22536255414571
"Namibia",2020-03-20,0,"confirmed",3,1.22536255414571
"Namibia",2020-03-21,0,"confirmed",3,1.22536255414571
"Namibia",2020-03-22,0,"confirmed",3,1.22536255414571
"Namibia",2020-03-23,1,"confirmed",4,1.63381673886094
"Namibia",2020-03-24,3,"confirmed",7,2.85917929300665
"Namibia",2020-03-25,0,"confirmed",7,2.85917929300665
"Namibia",2020-03-26,1,"confirmed",8,3.26763347772189
"Namibia",2020-03-27,0,"confirmed",8,3.26763347772189
"Namibia",2020-03-28,0,"confirmed",8,3.26763347772189
"Namibia",2020-03-29,3,"confirmed",11,4.4929960318676
"Namibia",2020-03-30,0,"confirmed",11,4.4929960318676
"Namibia",2020-03-31,0,"confirmed",11,4.4929960318676
"Namibia",2020-04-01,3,"confirmed",14,5.7183585860133
"Namibia",2020-04-02,0,"confirmed",14,5.7183585860133
"Namibia",2020-04-03,0,"confirmed",14,5.7183585860133
"Namibia",2020-04-04,0,"confirmed",14,5.7183585860133
"Namibia",2020-04-05,2,"confirmed",16,6.53526695544378
"Namibia",2020-04-06,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-07,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-08,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-09,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-10,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-11,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-12,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-13,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-14,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-15,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-16,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-17,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-18,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-19,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-20,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-21,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-22,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-23,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-24,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-25,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-26,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-27,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-28,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-29,0,"confirmed",16,6.53526695544378
"Namibia",2020-04-30,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-01,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-02,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-03,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-04,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-05,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-06,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-07,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-08,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-09,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-10,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-11,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-12,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-13,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-14,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-15,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-16,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-17,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-18,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-19,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-20,0,"confirmed",16,6.53526695544378
"Namibia",2020-05-21,2,"confirmed",18,7.35217532487425
"Namibia",2020-05-22,1,"confirmed",19,7.76062950958948
"Namibia",2020-05-23,1,"confirmed",20,8.16908369430472
"Namibia",2020-05-24,1,"confirmed",21,8.57753787901996
"Namibia",2020-05-25,0,"confirmed",21,8.57753787901996
"Namibia",2020-05-26,0,"confirmed",21,8.57753787901996
"Namibia",2020-05-27,1,"confirmed",22,8.98599206373519
"Namibia",2020-05-28,0,"confirmed",22,8.98599206373519
"Namibia",2020-05-29,1,"confirmed",23,9.39444624845043
"Namibia",2020-05-30,0,"confirmed",23,9.39444624845043
"Namibia",2020-05-31,1,"confirmed",24,9.80290043316566
"Namibia",2020-06-01,1,"confirmed",25,10.2113546178809
"Namibia",2020-06-02,0,"confirmed",25,10.2113546178809
"Namibia",2020-06-03,0,"confirmed",25,10.2113546178809
"Namibia",2020-06-04,0,"confirmed",25,10.2113546178809
"Namibia",2020-06-05,0,"confirmed",25,10.2113546178809
"Namibia",2020-06-06,4,"confirmed",29,11.8451713567418
"Namibia",2020-06-07,0,"confirmed",29,11.8451713567418
"Namibia",2020-06-08,2,"confirmed",31,12.6620797261723
"Namibia",2020-06-09,0,"confirmed",31,12.6620797261723
"Namibia",2020-06-10,0,"confirmed",31,12.6620797261723
"Namibia",2020-06-11,0,"confirmed",31,12.6620797261723
"Namibia",2020-06-12,0,"confirmed",31,12.6620797261723
"Namibia",2020-06-13,1,"confirmed",32,13.0705339108876
"Namibia",2020-06-14,0,"confirmed",32,13.0705339108876
"Namibia",2020-06-15,0,"confirmed",32,13.0705339108876
"Namibia",2020-06-16,2,"confirmed",34,13.887442280318
"Namibia",2020-06-17,2,"confirmed",36,14.7043506497485
"Namibia",2020-06-18,3,"confirmed",39,15.9297132038942
"Namibia",2020-06-19,6,"confirmed",45,18.3804383121856
"Namibia",2020-06-20,1,"confirmed",46,18.7888924969009
"Namibia",2020-06-21,9,"confirmed",55,22.464980159338
"Namibia",2020-06-22,8,"confirmed",63,25.7326136370599
"Namibia",2020-06-23,9,"confirmed",72,29.408701299497
"Namibia",2020-06-24,4,"confirmed",76,31.0425180383579
"Namibia",2020-06-25,26,"confirmed",102,41.6623268409541
"Namibia",2020-06-26,19,"confirmed",121,49.4229563505436
"Namibia",2020-06-27,15,"confirmed",136,55.5497691212721
"Namibia",2020-06-28,47,"confirmed",183,74.7471158028882
"Namibia",2020-06-29,13,"confirmed",196,80.0570202041863
"Namibia",2020-06-30,9,"confirmed",205,83.7331078666234
"Namibia",2020-07-01,80,"confirmed",285,116.409442643842
"Namibia",2020-07-02,8,"confirmed",293,119.677076121564
"Namibia",2020-07-03,57,"confirmed",350,142.958964650333
"Namibia",2020-07-04,25,"confirmed",375,153.170319268213
"South Africa",2020-01-22,0,"confirmed",0,0
"South Africa",2020-01-23,0,"confirmed",0,0
"South Africa",2020-01-24,0,"confirmed",0,0
"South Africa",2020-01-25,0,"confirmed",0,0
"South Africa",2020-01-26,0,"confirmed",0,0
"South Africa",2020-01-27,0,"confirmed",0,0
"South Africa",2020-01-28,0,"confirmed",0,0
"South Africa",2020-01-29,0,"confirmed",0,0
"South Africa",2020-01-30,0,"confirmed",0,0
"South Africa",2020-01-31,0,"confirmed",0,0
"South Africa",2020-02-01,0,"confirmed",0,0
"South Africa",2020-02-02,0,"confirmed",0,0
"South Africa",2020-02-03,0,"confirmed",0,0
"South Africa",2020-02-04,0,"confirmed",0,0
"South Africa",2020-02-05,0,"confirmed",0,0
"South Africa",2020-02-06,0,"confirmed",0,0
"South Africa",2020-02-07,0,"confirmed",0,0
"South Africa",2020-02-08,0,"confirmed",0,0
"South Africa",2020-02-09,0,"confirmed",0,0
"South Africa",2020-02-10,0,"confirmed",0,0
"South Africa",2020-02-11,0,"confirmed",0,0
"South Africa",2020-02-12,0,"confirmed",0,0
"South Africa",2020-02-13,0,"confirmed",0,0
"South Africa",2020-02-14,0,"confirmed",0,0
"South Africa",2020-02-15,0,"confirmed",0,0
"South Africa",2020-02-16,0,"confirmed",0,0
"South Africa",2020-02-17,0,"confirmed",0,0
"South Africa",2020-02-18,0,"confirmed",0,0
"South Africa",2020-02-19,0,"confirmed",0,0
"South Africa",2020-02-20,0,"confirmed",0,0
"South Africa",2020-02-21,0,"confirmed",0,0
"South Africa",2020-02-22,0,"confirmed",0,0
"South Africa",2020-02-23,0,"confirmed",0,0
"South Africa",2020-02-24,0,"confirmed",0,0
"South Africa",2020-02-25,0,"confirmed",0,0
"South Africa",2020-02-26,0,"confirmed",0,0
"South Africa",2020-02-27,0,"confirmed",0,0
"South Africa",2020-02-28,0,"confirmed",0,0
"South Africa",2020-02-29,0,"confirmed",0,0
"South Africa",2020-03-01,0,"confirmed",0,0
"South Africa",2020-03-02,0,"confirmed",0,0
"South Africa",2020-03-03,0,"confirmed",0,0
"South Africa",2020-03-04,0,"confirmed",0,0
"South Africa",2020-03-05,1,"confirmed",1,0.0173071398771006
"South Africa",2020-03-06,0,"confirmed",1,0.0173071398771006
"South Africa",2020-03-07,0,"confirmed",1,0.0173071398771006
"South Africa",2020-03-08,2,"confirmed",3,0.0519214196313018
"South Africa",2020-03-09,0,"confirmed",3,0.0519214196313018
"South Africa",2020-03-10,4,"confirmed",7,0.121149979139704
"South Africa",2020-03-11,6,"confirmed",13,0.224992818402308
"South Africa",2020-03-12,4,"confirmed",17,0.29422137791071
"South Africa",2020-03-13,7,"confirmed",24,0.415371357050415
"South Africa",2020-03-14,14,"confirmed",38,0.657671315329823
"South Africa",2020-03-15,13,"confirmed",51,0.882664133732131
"South Africa",2020-03-16,11,"confirmed",62,1.07304267238024
"South Africa",2020-03-17,0,"confirmed",62,1.07304267238024
"South Africa",2020-03-18,54,"confirmed",116,2.00762822574367
"South Africa",2020-03-19,34,"confirmed",150,2.59607098156509
"South Africa",2020-03-20,52,"confirmed",202,3.49604225517432
"South Africa",2020-03-21,38,"confirmed",240,4.15371357050415
"South Africa",2020-03-22,34,"confirmed",274,4.74215632632557
"South Africa",2020-03-23,128,"confirmed",402,6.95747023059445
"South Africa",2020-03-24,152,"confirmed",554,9.58815549191374
"South Africa",2020-03-25,155,"confirmed",709,12.2707621728643
"South Africa",2020-03-26,218,"confirmed",927,16.0437186660723
"South Africa",2020-03-27,243,"confirmed",1170,20.2493536562077
"South Africa",2020-03-28,17,"confirmed",1187,20.5435750341184
"South Africa",2020-03-29,93,"confirmed",1280,22.1531390426888
"South Africa",2020-03-30,46,"confirmed",1326,22.9492674770354
"South Africa",2020-03-31,27,"confirmed",1353,23.4165602537171
"South Africa",2020-04-01,27,"confirmed",1380,23.8838530303988
"South Africa",2020-04-02,82,"confirmed",1462,25.3030385003211
"South Africa",2020-04-03,43,"confirmed",1505,26.0472455150364
"South Africa",2020-04-04,80,"confirmed",1585,27.4318167052045
"South Africa",2020-04-05,70,"confirmed",1655,28.6433164966015
"South Africa",2020-04-06,31,"confirmed",1686,29.1798378327916
"South Africa",2020-04-07,63,"confirmed",1749,30.270187645049
"South Africa",2020-04-08,96,"confirmed",1845,31.9316730732506
"South Africa",2020-04-09,89,"confirmed",1934,33.4720085223126
"South Africa",2020-04-10,69,"confirmed",2003,34.6662011738325
"South Africa",2020-04-11,25,"confirmed",2028,35.09887967076
"South Africa",2020-04-12,145,"confirmed",2173,37.6084149529396
"South Africa",2020-04-13,99,"confirmed",2272,39.3218218007726
"South Africa",2020-04-14,143,"confirmed",2415,41.796742803198
"South Africa",2020-04-15,91,"confirmed",2506,43.3716925320141
"South Africa",2020-04-16,99,"confirmed",2605,45.0850993798471
"South Africa",2020-04-17,178,"confirmed",2783,48.165770277971
"South Africa",2020-04-18,251,"confirmed",3034,52.5098623871233
"South Africa",2020-04-19,124,"confirmed",3158,54.6559477318837
"South Africa",2020-04-20,142,"confirmed",3300,57.113561594432
"South Africa",2020-04-21,165,"confirmed",3465,59.9692396741536
"South Africa",2020-04-22,170,"confirmed",3635,62.9114534532607
"South Africa",2020-04-23,318,"confirmed",3953,68.4151239341787
"South Africa",2020-04-24,267,"confirmed",4220,73.0361302813646
"South Africa",2020-04-25,141,"confirmed",4361,75.4764370040358
"South Africa",2020-04-26,185,"confirmed",4546,78.6782578812994
"South Africa",2020-04-27,247,"confirmed",4793,82.9531214309432
"South Africa",2020-04-28,203,"confirmed",4996,86.4664708259947
"South Africa",2020-04-29,354,"confirmed",5350,92.5931983424883
"South Africa",2020-04-30,297,"confirmed",5647,97.7334188859872
"South Africa",2020-05-01,304,"confirmed",5951,102.994789408626
"South Africa",2020-05-02,385,"confirmed",6336,109.658038261309
"South Africa",2020-05-03,447,"confirmed",6783,117.394329786373
"South Africa",2020-05-04,437,"confirmed",7220,124.957549912666
"South Africa",2020-05-05,352,"confirmed",7572,131.049663149406
"South Africa",2020-05-06,236,"confirmed",7808,135.134148160402
"South Africa",2020-05-07,424,"confirmed",8232,142.472375468292
"South Africa",2020-05-08,663,"confirmed",8895,153.94700920681
"South Africa",2020-05-09,525,"confirmed",9420,163.033257642288
"South Africa",2020-05-10,595,"confirmed",10015,173.331005869163
"South Africa",2020-05-11,637,"confirmed",10652,184.355653970876
"South Africa",2020-05-12,698,"confirmed",11350,196.436037605092
"South Africa",2020-05-13,724,"confirmed",12074,208.966406876113
"South Africa",2020-05-14,665,"confirmed",12739,220.475654894385
"South Africa",2020-05-15,785,"confirmed",13524,234.061759697909
"South Africa",2020-05-16,831,"confirmed",14355,248.443992935779
"South Africa",2020-05-17,1160,"confirmed",15515,268.520275193216
"South Africa",2020-05-18,918,"confirmed",16433,284.408229600394
"South Africa",2020-05-19,767,"confirmed",17200,297.682805886131
"South Africa",2020-05-20,803,"confirmed",18003,311.580439207442
"South Africa",2020-05-21,1134,"confirmed",19137,331.206735828074
"South Africa",2020-05-22,988,"confirmed",20125,348.30619002665
"South Africa",2020-05-23,1218,"confirmed",21343,369.386286396958
"South Africa",2020-05-24,1240,"confirmed",22583,390.847139844563
"South Africa",2020-05-25,1032,"confirmed",23615,408.708108197731
"South Africa",2020-05-26,649,"confirmed",24264,419.940441977969
"South Africa",2020-05-27,1673,"confirmed",25937,448.895286992359
"South Africa",2020-05-28,1466,"confirmed",27403,474.267554052188
"South Africa",2020-05-29,1837,"confirmed",29240,506.060770006422
"South Africa",2020-05-30,1727,"confirmed",30967,535.950200574175
"South Africa",2020-05-31,1716,"confirmed",32683,565.649252603279
"South Africa",2020-06-01,1674,"confirmed",34357,594.621404757546
"South Africa",2020-06-02,1455,"confirmed",35812,619.803293278727
"South Africa",2020-06-03,1713,"confirmed",37525,649.4504238882
"South Africa",2020-06-04,3267,"confirmed",40792,705.992849866688
"South Africa",2020-06-05,2642,"confirmed",43434,751.718313421988
"South Africa",2020-06-06,2539,"confirmed",45973,795.661141569946
"South Africa",2020-06-07,2312,"confirmed",48285,835.675248965803
"South Africa",2020-06-08,2594,"confirmed",50879,880.569969807002
"South Africa",2020-06-09,2112,"confirmed",52991,917.122649227439
"South Africa",2020-06-10,2430,"confirmed",55421,959.178999128793
"South Africa",2020-06-11,3147,"confirmed",58568,1013.64456832203
"South Africa",2020-06-12,3359,"confirmed",61927,1071.77925116921
"South Africa",2020-06-13,3809,"confirmed",65736,1137.70214696109
"South Africa",2020-06-14,4302,"confirmed",70038,1212.15746271237
"South Africa",2020-06-15,3495,"confirmed",73533,1272.64591658284
"South Africa",2020-06-16,2801,"confirmed",76334,1321.1232153786
"South Africa",2020-06-17,4078,"confirmed",80412,1391.70173179741
"South Africa",2020-06-18,3478,"confirmed",83890,1451.89596428997
"South Africa",2020-06-19,3825,"confirmed",87715,1518.09577431988
"South Africa",2020-06-20,4966,"confirmed",92681,1604.04303094956
"South Africa",2020-06-21,4621,"confirmed",97302,1684.01932432164
"South Africa",2020-06-22,4288,"confirmed",101590,1758.23234011465
"South Africa",2020-06-23,4518,"confirmed",106108,1836.42599807939
"South Africa",2020-06-24,5688,"confirmed",111796,1934.86900970034
"South Africa",2020-06-25,6579,"confirmed",118375,2048.73268295179
"South Africa",2020-06-26,6215,"confirmed",124590,2156.29655728797
"South Africa",2020-06-27,7210,"confirmed",131800,2281.08103580186
"South Africa",2020-06-28,6334,"confirmed",138134,2390.70445978342
"South Africa",2020-06-29,6130,"confirmed",144264,2496.79722723004
"South Africa",2020-06-30,6945,"confirmed",151209,2616.99531367651
"South Africa",2020-07-01,8124,"confirmed",159333,2757.59851803807
"South Africa",2020-07-02,8728,"confirmed",168061,2908.65523488541
"South Africa",2020-07-03,9063,"confirmed",177124,3065.50984359157
"South Africa",2020-07-04,10853,"confirmed",187977,3253.34423267774
"Zambia",2020-01-22,0,"confirmed",0,0
"Zambia",2020-01-23,0,"confirmed",0,0
"Zambia",2020-01-24,0,"confirmed",0,0
"Zambia",2020-01-25,0,"confirmed",0,0
"Zambia",2020-01-26,0,"confirmed",0,0
"Zambia",2020-01-27,0,"confirmed",0,0
"Zambia",2020-01-28,0,"confirmed",0,0
"Zambia",2020-01-29,0,"confirmed",0,0
"Zambia",2020-01-30,0,"confirmed",0,0
"Zambia",2020-01-31,0,"confirmed",0,0
"Zambia",2020-02-01,0,"confirmed",0,0
"Zambia",2020-02-02,0,"confirmed",0,0
"Zambia",2020-02-03,0,"confirmed",0,0
"Zambia",2020-02-04,0,"confirmed",0,0
"Zambia",2020-02-05,0,"confirmed",0,0
"Zambia",2020-02-06,0,"confirmed",0,0
"Zambia",2020-02-07,0,"confirmed",0,0
"Zambia",2020-02-08,0,"confirmed",0,0
"Zambia",2020-02-09,0,"confirmed",0,0
"Zambia",2020-02-10,0,"confirmed",0,0
"Zambia",2020-02-11,0,"confirmed",0,0
"Zambia",2020-02-12,0,"confirmed",0,0
"Zambia",2020-02-13,0,"confirmed",0,0
"Zambia",2020-02-14,0,"confirmed",0,0
"Zambia",2020-02-15,0,"confirmed",0,0
"Zambia",2020-02-16,0,"confirmed",0,0
"Zambia",2020-02-17,0,"confirmed",0,0
"Zambia",2020-02-18,0,"confirmed",0,0
"Zambia",2020-02-19,0,"confirmed",0,0
"Zambia",2020-02-20,0,"confirmed",0,0
"Zambia",2020-02-21,0,"confirmed",0,0
"Zambia",2020-02-22,0,"confirmed",0,0
"Zambia",2020-02-23,0,"confirmed",0,0
"Zambia",2020-02-24,0,"confirmed",0,0
"Zambia",2020-02-25,0,"confirmed",0,0
"Zambia",2020-02-26,0,"confirmed",0,0
"Zambia",2020-02-27,0,"confirmed",0,0
"Zambia",2020-02-28,0,"confirmed",0,0
"Zambia",2020-02-29,0,"confirmed",0,0
"Zambia",2020-03-01,0,"confirmed",0,0
"Zambia",2020-03-02,0,"confirmed",0,0
"Zambia",2020-03-03,0,"confirmed",0,0
"Zambia",2020-03-04,0,"confirmed",0,0
"Zambia",2020-03-05,0,"confirmed",0,0
"Zambia",2020-03-06,0,"confirmed",0,0
"Zambia",2020-03-07,0,"confirmed",0,0
"Zambia",2020-03-08,0,"confirmed",0,0
"Zambia",2020-03-09,0,"confirmed",0,0
"Zambia",2020-03-10,0,"confirmed",0,0
"Zambia",2020-03-11,0,"confirmed",0,0
"Zambia",2020-03-12,0,"confirmed",0,0
"Zambia",2020-03-13,0,"confirmed",0,0
"Zambia",2020-03-14,0,"confirmed",0,0
"Zambia",2020-03-15,0,"confirmed",0,0
"Zambia",2020-03-16,0,"confirmed",0,0
"Zambia",2020-03-17,0,"confirmed",0,0
"Zambia",2020-03-18,2,"confirmed",2,0.115261671079844
"Zambia",2020-03-19,0,"confirmed",2,0.115261671079844
"Zambia",2020-03-20,0,"confirmed",2,0.115261671079844
"Zambia",2020-03-21,0,"confirmed",2,0.115261671079844
"Zambia",2020-03-22,1,"confirmed",3,0.172892506619766
"Zambia",2020-03-23,0,"confirmed",3,0.172892506619766
"Zambia",2020-03-24,0,"confirmed",3,0.172892506619766
"Zambia",2020-03-25,9,"confirmed",12,0.691570026479064
"Zambia",2020-03-26,4,"confirmed",16,0.922093368638752
"Zambia",2020-03-27,6,"confirmed",22,1.26787838187828
"Zambia",2020-03-28,6,"confirmed",28,1.61366339511782
"Zambia",2020-03-29,1,"confirmed",29,1.67129423065774
"Zambia",2020-03-30,6,"confirmed",35,2.01707924389727
"Zambia",2020-03-31,0,"confirmed",35,2.01707924389727
"Zambia",2020-04-01,1,"confirmed",36,2.07471007943719
"Zambia",2020-04-02,3,"confirmed",39,2.24760258605696
"Zambia",2020-04-03,0,"confirmed",39,2.24760258605696
"Zambia",2020-04-04,0,"confirmed",39,2.24760258605696
"Zambia",2020-04-05,0,"confirmed",39,2.24760258605696
"Zambia",2020-04-06,0,"confirmed",39,2.24760258605696
"Zambia",2020-04-07,0,"confirmed",39,2.24760258605696
"Zambia",2020-04-08,0,"confirmed",39,2.24760258605696
"Zambia",2020-04-09,0,"confirmed",39,2.24760258605696
"Zambia",2020-04-10,1,"confirmed",40,2.30523342159688
"Zambia",2020-04-11,0,"confirmed",40,2.30523342159688
"Zambia",2020-04-12,3,"confirmed",43,2.47812592821664
"Zambia",2020-04-13,2,"confirmed",45,2.59338759929649
"Zambia",2020-04-14,0,"confirmed",45,2.59338759929649
"Zambia",2020-04-15,3,"confirmed",48,2.76628010591625
"Zambia",2020-04-16,0,"confirmed",48,2.76628010591625
"Zambia",2020-04-17,4,"confirmed",52,2.99680344807594
"Zambia",2020-04-18,5,"confirmed",57,3.28495762577555
"Zambia",2020-04-19,4,"confirmed",61,3.51548096793524
"Zambia",2020-04-20,4,"confirmed",65,3.74600431009493
"Zambia",2020-04-21,5,"confirmed",70,4.03415848779454
"Zambia",2020-04-22,4,"confirmed",74,4.26468182995423
"Zambia",2020-04-23,2,"confirmed",76,4.37994350103407
"Zambia",2020-04-24,8,"confirmed",84,4.84099018535345
"Zambia",2020-04-25,0,"confirmed",84,4.84099018535345
"Zambia",2020-04-26,4,"confirmed",88,5.07151352751313
"Zambia",2020-04-27,0,"confirmed",88,5.07151352751313
"Zambia",2020-04-28,7,"confirmed",95,5.47492937629259
"Zambia",2020-04-29,2,"confirmed",97,5.59019104737243
"Zambia",2020-04-30,9,"confirmed",106,6.10886856723173
"Zambia",2020-05-01,3,"confirmed",109,6.2817610738515
"Zambia",2020-05-02,10,"confirmed",119,6.85806942925071
"Zambia",2020-05-03,5,"confirmed",124,7.14622360695032
"Zambia",2020-05-04,13,"confirmed",137,7.89542446896931
"Zambia",2020-05-05,1,"confirmed",138,7.95305530450923
"Zambia",2020-05-06,8,"confirmed",146,8.41410198882861
"Zambia",2020-05-07,7,"confirmed",153,8.81751783760806
"Zambia",2020-05-08,14,"confirmed",167,9.62434953516697
"Zambia",2020-05-09,85,"confirmed",252,14.5229705560603
"Zambia",2020-05-10,15,"confirmed",267,15.3874330891592
"Zambia",2020-05-11,0,"confirmed",267,15.3874330891592
"Zambia",2020-05-12,174,"confirmed",441,25.4151984731056
"Zambia",2020-05-13,5,"confirmed",446,25.7033526508052
"Zambia",2020-05-14,208,"confirmed",654,37.690566443109
"Zambia",2020-05-15,0,"confirmed",654,37.690566443109
"Zambia",2020-05-16,25,"confirmed",679,39.131337331607
"Zambia",2020-05-17,74,"confirmed",753,43.3960191615612
"Zambia",2020-05-18,8,"confirmed",761,43.8570658458806
"Zambia",2020-05-19,11,"confirmed",772,44.4910050368198
"Zambia",2020-05-20,60,"confirmed",832,47.9488551692151
"Zambia",2020-05-21,34,"confirmed",866,49.9083035775724
"Zambia",2020-05-22,54,"confirmed",920,53.0203686967282
"Zambia",2020-05-23,0,"confirmed",920,53.0203686967282
"Zambia",2020-05-24,0,"confirmed",920,53.0203686967282
"Zambia",2020-05-25,0,"confirmed",920,53.0203686967282
"Zambia",2020-05-26,0,"confirmed",920,53.0203686967282
"Zambia",2020-05-27,137,"confirmed",1057,60.9157931656975
"Zambia",2020-05-28,0,"confirmed",1057,60.9157931656975
"Zambia",2020-05-29,0,"confirmed",1057,60.9157931656975
"Zambia",2020-05-30,0,"confirmed",1057,60.9157931656975
"Zambia",2020-05-31,0,"confirmed",1057,60.9157931656975
"Zambia",2020-06-01,32,"confirmed",1089,62.759979902975
"Zambia",2020-06-02,0,"confirmed",1089,62.759979902975
"Zambia",2020-06-03,0,"confirmed",1089,62.759979902975
"Zambia",2020-06-04,0,"confirmed",1089,62.759979902975
"Zambia",2020-06-05,0,"confirmed",1089,62.759979902975
"Zambia",2020-06-06,0,"confirmed",1089,62.759979902975
"Zambia",2020-06-07,0,"confirmed",1089,62.759979902975
"Zambia",2020-06-08,111,"confirmed",1200,69.1570026479064
"Zambia",2020-06-09,0,"confirmed",1200,69.1570026479064
"Zambia",2020-06-10,0,"confirmed",1200,69.1570026479064
"Zambia",2020-06-11,0,"confirmed",1200,69.1570026479064
"Zambia",2020-06-12,121,"confirmed",1321,76.1303337482369
"Zambia",2020-06-13,36,"confirmed",1357,78.2050438276741
"Zambia",2020-06-14,1,"confirmed",1358,78.262674663214
"Zambia",2020-06-15,24,"confirmed",1382,79.6458147161722
"Zambia",2020-06-16,23,"confirmed",1405,80.9713239335904
"Zambia",2020-06-17,7,"confirmed",1412,81.3747397823698
"Zambia",2020-06-18,4,"confirmed",1416,81.6052631245295
"Zambia",2020-06-19,14,"confirmed",1430,82.4120948220884
"Zambia",2020-06-20,0,"confirmed",1430,82.4120948220884
"Zambia",2020-06-21,0,"confirmed",1430,82.4120948220884
"Zambia",2020-06-22,0,"confirmed",1430,82.4120948220884
"Zambia",2020-06-23,47,"confirmed",1477,85.1207440924648
"Zambia",2020-06-24,12,"confirmed",1489,85.8123141189438
"Zambia",2020-06-25,8,"confirmed",1497,86.2733608032632
"Zambia",2020-06-26,34,"confirmed",1531,88.2328092116205
"Zambia",2020-06-27,0,"confirmed",1531,88.2328092116205
"Zambia",2020-06-28,26,"confirmed",1557,89.7312109356585
"Zambia",2020-06-29,11,"confirmed",1568,90.3651501265977
"Zambia",2020-06-30,26,"confirmed",1594,91.8635518506356
"Zambia",2020-07-01,38,"confirmed",1632,94.0535236011527
